Movie_ID,Title,Genres,Release_Year,Director,Cast,Keywords,Language,Runtime,Production_Company,Budget,Revenue,Popularity,Vote_Count,Average_Rating,Rating_Count,Rating_Std,Minimum_Rating,Maximum_Rating,Movie_Age,ROI,Rating_Confidence,Popularity_Category,Revenue_Category,Content_Features
MOV116741,The Northern Sky 647,"Animation, Sci-Fi, Drama",1998.0,Sanjay Leela Bhansali,"Rinko Kikuchi, Masami Nagasawa, Hidetoshi Nishijima","space mission, artificial intelligence, coming of age, inventor, redemption",English,102.0,20th Century Studios,0.0,5800000.0,10.486323110049156,11640.0,3.2142857142857144,28.0,1.2868895275370982,1.0,5.0,28.0,0.0,3.367295829986474,Very High,Low,animation  sci-fi  drama sanjay leela bhansali rinko kikuchi  masami nagasawa  hidetoshi nishijima space mission  artificial intelligence  coming of age  inventor  redemption english 20th century studios
MOV116536,The Lost Room 665,Drama,2024.0,Pedro AlmodÃ³var,"Mads Mikkelsen, Thomas Bo Larsen, Sidse Babett Knudsen","class divide, redemption",Hindi,109.0,Warner Bros. Pictures,22850000.0,29400000.0,6.496159230427228,1284.0,3.2142857142857144,28.0,1.2279806626883454,1.0,5.0,2.0,0.28665207877461707,3.367295829986474,High,Medium,drama pedro almodã³var mads mikkelsen  thomas bo larsen  sidse babett knudsen class divide  redemption hindi warner bros. pictures
MOV111034,The Midnight Horizon 780,Action,2007.0,S. S. Rajamouli,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","heist, warzone",Malayalam,161.0,Yash Raj Films,22550000.0,160000000.0,3.242481895136931,644.0,4.2439024390243905,41.0,0.8882704488183215,2.0,5.0,19.0,6.095343680709535,3.7376696182833684,Medium,Very High,action s. s. rajamouli sanya malhotra  vikrant massey  vijay raaz heist  warzone malayalam yash raj films
MOV113800,The Velvet Horizon 456,"Adventure, Thriller",2024.0,Mira Nair,"Vijay, Trisha Krishnan, Arjun Sarja","survival, cat and mouse, conspiracy",English,104.0,Dharma Productions,124150000.0,171400000.0,20.192699631021743,3615.0,3.6842105263157894,38.0,1.1414846462936064,1.0,5.0,2.0,0.3805879983890455,3.6635616461296463,Very High,Very High,adventure  thriller mira nair vijay  trisha krishnan  arjun sarja survival  cat and mouse  conspiracy english dharma productions
MOV108506,The Glass Season 886,"Drama, Animation",2025.0,S. S. Rajamouli,"Dev Patel, Freida Pinto, Roshan Seth","friendship, ambition, grief, coming of age",Hindi,153.0,Yash Raj Films,80250000.0,205100000.0,25.234157764502136,7043.0,4.151515151515151,33.0,0.8337120351630756,2.0,5.0,1.0,1.5557632398753893,3.5263605246161616,Very High,Very High,drama  animation s. s. rajamouli dev patel  freida pinto  roshan seth friendship  ambition  grief  coming of age hindi yash raj films
MOV103643,Room of Crimson,"Thriller, Sci-Fi",2014.0,Gauri Shinde,"Cillian Murphy, Rebecca Ferguson, Robert Pattinson","parallel universe, surveillance, artificial intelligence",Korean,107.0,20th Century Studios,3050000.0,4000000.0,4.542652835202427,1023.0,3.3043478260869565,23.0,1.1455361035021452,1.0,5.0,12.0,0.3114754098360656,3.1780538303479458,Medium,Low,thriller  sci-fi gauri shinde cillian murphy  rebecca ferguson  robert pattinson parallel universe  surveillance  artificial intelligence korean 20th century studios
MOV105482,Parallel Beyond the House,Comedy,1996.0,Steven Spielberg,"Dhanush, Sai Pallavi, Prakash Raj","friendship, road trip",Tamil,119.0,Dharma Productions,6150000.0,40000000.0,9.900152311771016,1594.0,3.48,25.0,1.0847426730181986,1.0,5.0,30.0,5.504065040650406,3.258096538021482,High,High,comedy steven spielberg dhanush  sai pallavi  prakash raj friendship  road trip tamil dharma productions
MOV116181,The Sacred River 536,"Mystery, Drama",2019.0,Denis Villeneuve,"Rajinikanth, Fahadh Faasil, Ritika Singh","vanished witness, identity, cryptic letter, redemption",Tamil,174.0,Lionsgate,13400000.0,15400000.0,11.757532478260927,991.0,3.4411764705882355,34.0,1.1855487534059144,1.0,5.0,7.0,0.14925373134328357,3.5553480614894135,Very High,Medium,mystery  drama denis villeneuve rajinikanth  fahadh faasil  ritika singh vanished witness  identity  cryptic letter  redemption tamil lionsgate
MOV106850,The Lost River 927,Horror,1997.0,Anurag Kashyap,"Rajinikanth, Fahadh Faasil, Ritika Singh","isolated village, nightmare",English,138.0,A24,21900000.0,148500000.0,6.3714497064858415,1106.0,3.652173913043478,23.0,1.1122743142757672,1.0,5.0,29.0,5.780821917808219,3.1780538303479458,High,Very High,horror anurag kashyap rajinikanth  fahadh faasil  ritika singh isolated village  nightmare english a24
MOV114424,The Midnight Letter 60,Comedy,1994.0,Damien Chazelle,"Dev Patel, Freida Pinto, Roshan Seth","misunderstanding, friendship",English,152.0,Excel Entertainment,11850000.0,3200000.0,7.100903845878697,3506.0,3.03125,32.0,1.282245384396626,1.0,5.0,32.0,-0.729957805907173,3.4965075614664802,High,Low,comedy damien chazelle dev patel  freida pinto  roshan seth misunderstanding  friendship english excel entertainment
MOV106834,The Distant Machine 973,Drama,2020.0,Mira Nair,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","class divide, ambition",English,87.0,A24,17600000.0,24000000.0,9.483941981163747,2404.0,4.03125,32.0,1.1211852887069573,1.0,5.0,6.0,0.36363636363636365,3.4965075614664802,High,Medium,drama mira nair penã©lope cruz  javier bardem  antonio banderas class divide  ambition english a24
MOV115268,The Last Clock 309,"Comedy, Crime",2015.0,Shoojit Sircar,"Dulquer Salmaan, Parvathy Thiruvothu, Fahadh Faasil, Cillian Murphy","detective, misunderstanding, wedding, organized crime",English,151.0,Geetha Arts,1900000.0,3000000.0,6.626591801455771,1859.0,3.206896551724138,29.0,1.176535784921976,1.0,5.0,11.0,0.5789473684210527,3.4011973816621555,High,Low,comedy  crime shoojit sircar dulquer salmaan  parvathy thiruvothu  fahadh faasil  cillian murphy detective  misunderstanding  wedding  organized crime english geetha arts
MOV115413,The Secret City 472,Drama,2017.0,James Wan,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","ambition, redemption",Malayalam,127.0,Sony Pictures,78300000.0,66300000.0,12.484379309270697,12812.0,3.5294117647058822,17.0,1.1788578719900635,1.0,5.0,9.0,-0.1532567049808429,2.8903717578961645,Very High,High,drama james wan sanya malhotra  vikrant massey  vijay raaz ambition  redemption malayalam sony pictures
MOV109140,The Golden Letter 455,Drama,2020.0,Denis Villeneuve,"Vidya Balan, Shefali Shah, Rajesh Tailang","betrayal, ambition",French,149.0,Hombale Films,13950000.0,35100000.0,14.239910416918214,26743.0,2.7083333333333335,24.0,1.0826363421183323,1.0,5.0,6.0,1.5161290322580645,3.2188758248682006,Very High,Medium,drama denis villeneuve vidya balan  shefali shah  rajesh tailang betrayal  ambition french hombale films
MOV103091,A Station in Electric,Adventure,2018.0,Sanjay Leela Bhansali,"Dhanush, Sai Pallavi, Prakash Raj","ancient map, treasure hunt",Tamil,118.0,20th Century Studios,6850000.0,42200000.0,2.421600433137141,565.0,4.25,20.0,0.9665456669582607,2.0,5.0,8.0,5.160583941605839,3.044522437723423,Medium,High,adventure sanjay leela bhansali dhanush  sai pallavi  prakash raj ancient map  treasure hunt tamil 20th century studios
MOV106380,Between Autumn and City,Comedy,2016.0,Anurag Kashyap,"Shah Rukh Khan, Deepika Padukone, Manoj Bajpayee, Mammootty","family, misunderstanding",Tamil,136.0,Amazon MGM Studios,22100000.0,22500000.0,3.628532043785732,87.0,3.357142857142857,28.0,1.161553420728616,1.0,5.0,10.0,0.01809954751131222,3.367295829986474,Medium,Medium,comedy anurag kashyap shah rukh khan  deepika padukone  manoj bajpayee  mammootty family  misunderstanding tamil amazon mgm studios
MOV109536,The Hidden Bridge 572,Comedy,1995.0,Meghna Gulzar,"Irrfan Khan, Tabu, Nawazuddin Siddiqui","workplace, road trip",English,169.0,Toho,15600000.0,34100000.0,2.1823633219633507,1612.0,3.3684210526315788,19.0,1.1160708020048367,1.0,5.0,31.0,1.185897435897436,2.995732273553991,Medium,Medium,comedy meghna gulzar irrfan khan  tabu  nawazuddin siddiqui workplace  road trip english toho
MOV105077,Horizon of Crimson,Thriller,2001.0,Nagraj Manjule,"Sanya Malhotra, Vikrant Massey, Vijay Raaz","false identity, blackmail",English,141.0,Universal Pictures,12000000.0,33400000.0,7.396817432131124,491.0,3.4074074074074074,27.0,1.0473137528296363,1.0,5.0,25.0,1.7833333333333334,3.332204510175204,High,Medium,thriller nagraj manjule sanya malhotra  vikrant massey  vijay raaz false identity  blackmail english universal pictures
MOV100751,A Road in Neon,Sci-Fi,2019.0,Rian Johnson,"PenÃ©lope Cruz, Javier Bardem, Antonio Banderas","climate collapse, time travel",English,138.0,Lyca Productions,5950000.0,10900000.0,13.089226149124828,916.0,3.4615384615384617,26.0,1.1038394532093598,1.0,5.0,7.0,0.8319327731092437,3.295836866004329,Very High,Low,sci-fi rian johnson penã©lope cruz  javier bardem  antonio banderas climate collapse  time travel english lyca productions
MOV116956,The Endless Season 985,Action,2024.0,Ayan Mukerji,"Mammootty, Nimisha Sajayan, Roshan Mathew","espionage, revenge",Telugu,148.0,Phantom Films,80800000.0,196900000.0,0.0,535.0,3.8,35.0,1.0232589230148015,1.0,5.0,2.0,1.436881188118812,3.58351893845611,Low,Very High,action ayan mukerji mammootty  nimisha sajayan  roshan mathew espionage  revenge telugu phantom films
MOV113418,The Forgotten Machine 663,"Thriller, Romance",1995.0,Makoto Shinkai,"Tony Leung, Tang Wei, Andy Lau","false identity, blackmail, long distance",Korean,100.0,Paramount Pictures,14100000.0,45000000.0,1.2649363883233258,373.0,3.2941176470588234,17.0,1.212678125181665,1.0,5.0,31.0,2.1914893617021276,2.8903717578961645,Low,High,thriller  romance makoto shinkai tony leung  tang wei  andy lau false identity  blackmail  long distance korean paramount pictures
MOV111271,The Autumn Archive 143,Sci-Fi,2011.0,Gauri Shinde,"Vijay, Trisha Krishnan, Arjun Sarja","android, parallel universe",Hindi,118.0,Universal Pictures,8950000.0,5000000.0,3.9585591752676,3350.0,3.78125,32.0,0.9749896608219382,1.0,5.0,15.0,-0.441340782122905,3.4965075614664802,Medium,Low,sci-fi gauri shinde vijay  trisha krishnan  arjun sarja android  parallel universe hindi universal pictures
MOV101681,A Frontier in Secret,Action,1996.0,Rian Johnson,"Ryan Gosling, Margot Robbie, Brian Tyree Henry","heist, assassination",Malayalam,155.0,Warner Bros. Pictures,14950000.0,17900000.0,31.5803248368172,26336.0,3.6363636363636362,22.0,0.9021379128785209,2.0,5.0,30.0,0.19732441471571907,3.1354942159291497,Very High,Medium,action rian johnson ryan gosling  margot robbie  brian tyree henry heist  assassination malayalam warner bros. pictures
MOV111876,The Lost Story 673,"Crime, Adventure",1980.0,Ayan Mukerji,"Daniel Kaluuya, Lupita Nyong'o, John David Washington","treasure hunt, wilderness, detective, organized crime",English,110.0,Warner Bros. Pictures,15350000.0,8600000.0,24.65863220854576,924.0,3.3636363636363638,11.0,1.433368568981982,1.0,5.0,46.0,-0.43973941368078173,2.4849066497880004,Very High,Low,crime  adventure ayan mukerji daniel kaluuya  lupita nyong'o  john david washington treasure hunt  wilderness  detective  organized crime english warner bros. pictures
MOV104436,A Echo in Sacred,"Comedy, Action",2013.0,Lokesh Kanagaraj,"Tony Leung, Tang Wei, Andy Lau","family, wedding, espionage",English,136.0,Suresh Productions,44800000.0,348200000.0,5.382061184037741,315.0,3.4,20.0,1.0462967275611939,1.0,5.0,13.0,6.772321428571429,3.044522437723423,High,Very High,comedy  action lokesh kanagaraj tony leung  tang wei  andy lau family  wedding  espionage english suresh productions
MOV102303,A Valley in Last,Comedy,1992.0,Denis Villeneuve,"Nana Patekar, Tabu, Konkona Sen Sharma","workplace, awkward romance",English,96.0,Phantom Films,68950000.0,47000000.0,1.3461068846308748,3820.0,3.3214285714285716,28.0,1.2781227967601092,1.0,5.0,34.0,-0.31834662799129804,3.367295829986474,Low,High,comedy denis villeneuve nana patekar  tabu  konkona sen sharma workplace  awkward romance english phantom films
MOV101840,Fading River,"Drama, Crime, Thriller",1990.0,Nagraj Manjule,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","conspiracy, false identity, detective",Korean,134.0,Warner Bros. Pictures,2200000.0,1800000.0,1.820688127077788,336.0,3.393939393939394,33.0,0.9662878045448577,1.0,5.0,36.0,-0.18181818181818182,3.5263605246161616,Low,Low,drama  crime  thriller nagraj manjule zendaya  timothã©e chalamet  florence pugh conspiracy  false identity  detective korean warner bros. pictures
MOV107912,The Golden Kingdom 844,Crime,1972.0,Anurag Kashyap,"Ayushmann Khurrana, Bhumi Pednekar, Pankaj Tripathi","gang rivalry, organized crime",Telugu,137.0,Sony Pictures,8500000.0,11300000.0,4.2778871487553305,448.0,3.3333333333333335,27.0,1.2089410496539779,1.0,5.0,54.0,0.32941176470588235,3.332204510175204,Medium,Low,crime anurag kashyap ayushmann khurrana  bhumi pednekar  pankaj tripathi gang rivalry  organized crime telugu sony pictures
MOV117287,The Wild Echo 257,Adventure,2006.0,James Wan,"Adam Driver, Scarlett Johansson, Oscar Isaac","expedition, lost city",French,130.0,Sony Pictures,9950000.0,41800000.0,1.5104126976238557,435.0,3.588235294117647,17.0,1.1757350641945108,1.0,5.0,20.0,3.201005025125628,2.8903717578961645,Low,High,adventure james wan adam driver  scarlett johansson  oscar isaac expedition  lost city french sony pictures
MOV117793,The Autumn Frontier 798,Horror,2007.0,Vetrimaaran,"Chris Evans, Ana de Armas, Oscar Isaac","nightmare, isolated village",Malayalam,103.0,Lyca Productions,11100000.0,35900000.0,24.79828753468705,434.0,3.3684210526315788,19.0,1.1647854507156374,1.0,5.0,19.0,2.234234234234234,2.995732273553991,Very High,Medium,horror vetrimaaran chris evans  ana de armas  oscar isaac nightmare  isolated village malayalam lyca productions
MOV109759,The Distant Season 246,"Mystery, Drama",2001.0,Taika Waititi,"Prithviraj Sukumaran, Parvathy Thiruvothu, Tovino Thomas","unsolved murder, grief, coming of age, secret room",Tamil,132.0,Phantom Films,23800000.0,138800000.0,14.280285715263927,3765.0,3.263157894736842,19.0,1.367971136113539,1.0,5.0,25.0,4.831932773109243,2.995732273553991,Very High,Very High,mystery  drama taika waititi prithviraj sukumaran  parvathy thiruvothu  tovino thomas unsolved murder  grief  coming of age  secret room tamil phantom films
MOV110144,The Electric Shadow 553,"Drama, Romance",2007.0,Denis Villeneuve,"Aamir Khan, Richa Chadda, Vijay Raaz","unexpected meeting, grief, long distance, coming of age",English,169.0,Red Chillies Entertainment,34150000.0,75600000.0,1.293679294231315,2240.0,3.5,14.0,1.0919284281983377,1.0,5.0,19.0,1.2137628111273793,2.70805020110221,Low,High,drama  romance denis villeneuve aamir khan  richa chadda  vijay raaz unexpected meeting  grief  long distance  coming of age english red chillies entertainment
MOV118492,The Golden Machine 564,"Romance, Drama",2025.0,Rian Johnson,"Daniel Kaluuya, Lupita Nyong'o, John David Washington","wedding, ambition, identity, heartbreak",English,93.0,Lionsgate,9500000.0,7500000.0,1.850136240522872,1499.0,3.8823529411764706,17.0,1.2187264326529803,1.0,5.0,1.0,-0.21052631578947367,2.8903717578961645,Low,Low,romance  drama rian johnson daniel kaluuya  lupita nyong'o  john david washington wedding  ambition  identity  heartbreak english lionsgate
MOV107772,The Restless City 141,"Crime, Drama",2005.0,Park Chan-wook,"Chris Evans, Ana de Armas, Oscar Isaac, Vidya Balan","grief, redemption, stolen evidence, money laundering",English,110.0,PathÃ©,5050000.0,10700000.0,0.5591368971079582,136.0,3.3181818181818183,22.0,1.3587937099944003,1.0,5.0,21.0,1.118811881188119,3.1354942159291497,Low,Low,crime  drama park chan-wook chris evans  ana de armas  oscar isaac  vidya balan grief  redemption  stolen evidence  money laundering english pathã©
MOV117349,The Hidden Letter 205,"Drama, Comedy",1997.0,Greta Gerwig,"Nana Patekar, Tabu, Konkona Sen Sharma","grief, workplace, family",English,163.0,Red Chillies Entertainment,20750000.0,54500000.0,17.860732126203416,49326.0,3.4375,16.0,0.9639329160614168,1.0,5.0,29.0,1.6265060240963856,2.833213344056216,Very High,High,drama  comedy greta gerwig nana patekar  tabu  konkona sen sharma grief  workplace  family english red chillies entertainment
MOV110467,The Crimson Promise 140,"Thriller, Drama",1986.0,Steven Spielberg,"Zendaya, TimothÃ©e Chalamet, Florence Pugh","blackmail, identity, cat and mouse, family secrets",English,0.0,Phantom Films,18250000.0,52900000.0,0.4127933598042487,473.0,4.0,15.0,1.1952286093343936,2.0,5.0,40.0,1.8986301369863015,2.772588722239781,Low,High,thriller  drama steven spielberg zendaya  timothã©e chalamet  florence pugh blackmail  identity  cat and mouse  family secrets english phantom films
MOV103147,Between Blue and Harbor,"Drama, Action",2025.0,Meghna Gulzar,"Mammootty, Nimisha Sajayan, Roshan Mathew","assassination, revenge, class divide, ambition",English,165.0,Red Chillies Entertainment,10200000.0,53100000.0,15.779277445410363,12345.0,3.25,20.0,1.3717065820970682,1.0,5.0,1.0,4.205882352941177,3.044522437723423,Very High,High,drama  action meghna gulzar mammootty  nimisha sajayan  roshan mathew assassination  revenge  class divide  ambition english red chillies entertainment
MOV115929,The Secret Kingdom 901,"Action, Crime",2025.0,Ryusuke Hamaguchi,"Song Kang-ho, Bae Doona, Park So-dam","chase, rescue, corruption, detective",Tamil,94.0,Warner Bros. Pictures,48400000.0,150100000.0,56.38126586750309,9816.0,3.7142857142857144,21.0,0.8451542547285165,2.0,5.0,1.0,2.1012396694214877,3.091042453358316,Very High,Very High,action  crime ryusuke hamaguchi song kang-ho  bae doona  park so-dam chase  rescue  corruption  detective tamil warner bros. pictures
